document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action
MDA_3689_FN_2023,FN,FNHB,2023,AR04,2,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Annual Report 2023 MARKET REVIEW A. Strategic Review In May 2023, the World Health Organization (WHO) declared that COVID-19 “no longer constitutes a public health emergency of international concern”. Yet, the global macroenvironment is far from b",strong,none,aligned,false,accept
MDA_3689_FN_2023,FN,FNHB,2023,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Annual Report 2023 MARKET REVIEW A. Strategic Review In May 2023, the World Health Organization (WHO) declared that COVID-19 “no longer constitutes a public health emergency of international concern”. Yet, the global macroenvironment is far from b",strong,none,aligned,false,accept
MDA_4065_PPB_2020,PPB,PPB,2020,AR01,4,[MDA_P001],true,"Financial Review 4,190,690 1,420,933 4,683,776 1,271,628 The Group achieved total revenue of RM4.19 billion, 11% lower than FY2019. This was mainly attributable to lower revenue from the Film exhibition and distribution segment. Group pre-tax profit was higher by 12% to RM1.42 bi",strong,none,aligned,false,accept
MDA_4065_PPB_2020,PPB,PPB,2020,AR02,3,[MDA_P001],true,"Financial Review 4,190,690 1,420,933 4,683,776 1,271,628 The Group achieved total revenue of RM4.19 billion, 11% lower than FY2019. This was mainly attributable to lower revenue from the Film exhibition and distribution segment. Group pre-tax profit was higher by 12% to RM1.42 bi",acceptable,numeric_review_required,partial,false,manual_review
MDA_4065_PPB_2020,PPB,PPB,2020,AR03,2,[MDA_P001],true,"Financial Review 4,190,690 1,420,933 4,683,776 1,271,628 The Group achieved total revenue of RM4.19 billion, 11% lower than FY2019. This was mainly attributable to lower revenue from the Film exhibition and distribution segment. Group pre-tax profit was higher by 12% to RM1.42 bi",strong,none,aligned,false,accept
MDA_4065_PPB_2020,PPB,PPB,2020,AR04,4,[MDA_P001],true,"Financial Review 4,190,690 1,420,933 4,683,776 1,271,628 The Group achieved total revenue of RM4.19 billion, 11% lower than FY2019. This was mainly attributable to lower revenue from the Film exhibition and distribution segment. Group pre-tax profit was higher by 12% to RM1.42 bi",acceptable,none,aligned,false,accept
MDA_4065_PPB_2020,PPB,PPB,2020,AR05,4,[MDA_P001],true,"Financial Review 4,190,690 1,420,933 4,683,776 1,271,628 The Group achieved total revenue of RM4.19 billion, 11% lower than FY2019. This was mainly attributable to lower revenue from the Film exhibition and distribution segment. Group pre-tax profit was higher by 12% to RM1.42 bi",strong,none,aligned,false,accept
MDA_4065_PPB_2021,PPB,PPB,2021,AR01,4,[MDA_P001],true,Annual Report for a more detailed management discussion and analysis of our business operations and performance in FY2021. COVID-19 Initiatives PPB Group continued to undertake various initiatives to support the community during the COVID-19 pandemic. We spent a total of RM6 mill,strong,none,aligned,false,accept
MDA_4065_PPB_2021,PPB,PPB,2021,AR02,2,[MDA_P004],true,"GRAINS AND AGRIBUSINESS SEGMENT The Grains and Agribusiness segment is the largest contributor to Group revenue. This segment comprises Flour Milling, Feed Milling, Corn Trading and Livestock Farming, contributing 78% of the Group’s revenue and 4% of profit in FY2021. FFM Berhad ",acceptable,numeric_review_required,partial,false,manual_review
MDA_4065_PPB_2021,PPB,PPB,2021,AR03,2,[MDA_P002],true,"MANAGING DIRECTOR’S REVIEW Dear Shareholders, The PPB Group performed satisfactorily in 2021 despite the continuing COVID-19 pandemic. Notwithstanding the difficulties faced by our businesses, the Group results remained stable, due largely to the contribution from Wilmar Internat",strong,none,aligned,false,accept
MDA_4065_PPB_2021,PPB,PPB,2021,AR04,4,[MDA_P005],true,Flour Milling Animal Feed Milling Navigating the Pandemic FFM Group’s increased revenue for 2021 was due to the higher selling prices and sales volume in both Indonesia and Vietnam. The rise in raw materials cost contributed to the increase in selling price of flour; a portion of,strong,none,aligned,false,accept
MDA_4065_PPB_2021,PPB,PPB,2021,AR05,2,[MDA_P001],true,Annual Report for a more detailed management discussion and analysis of our business operations and performance in FY2021. COVID-19 Initiatives PPB Group continued to undertake various initiatives to support the community during the COVID-19 pandemic. We spent a total of RM6 mill,strong,none,aligned,false,accept
MDA_4065_PPB_2022,PPB,PPB,2022,AR01,4,[MDA_P001],true,"PPB Group Berhad | Annual Report 2022 PPB Group Berhad | Annual Report 2022 MESSAGES FROM OUR LEADERS Managing director’s review Dear Shareholders, In 2022, Malaysia’s economy strengthened with the reopening of international borders and the transition to the endemic phase of COVI",strong,none,aligned,false,accept
MDA_4065_PPB_2022,PPB,PPB,2022,AR02,3,[MDA_P001],true,"PPB Group Berhad | Annual Report 2022 PPB Group Berhad | Annual Report 2022 MESSAGES FROM OUR LEADERS Managing director’s review Dear Shareholders, In 2022, Malaysia’s economy strengthened with the reopening of international borders and the transition to the endemic phase of COVI",acceptable,numeric_review_required,partial,false,manual_review
MDA_4065_PPB_2022,PPB,PPB,2022,AR03,4,[MDA_P001],true,"PPB Group Berhad | Annual Report 2022 PPB Group Berhad | Annual Report 2022 MESSAGES FROM OUR LEADERS Managing director’s review Dear Shareholders, In 2022, Malaysia’s economy strengthened with the reopening of international borders and the transition to the endemic phase of COVI",strong,none,aligned,false,accept
MDA_4065_PPB_2022,PPB,PPB,2022,AR04,4,[MDA_P001],true,"PPB Group Berhad | Annual Report 2022 PPB Group Berhad | Annual Report 2022 MESSAGES FROM OUR LEADERS Managing director’s review Dear Shareholders, In 2022, Malaysia’s economy strengthened with the reopening of international borders and the transition to the endemic phase of COVI",strong,none,aligned,false,accept
MDA_4065_PPB_2022,PPB,PPB,2022,AR05,4,[MDA_P001],true,"PPB Group Berhad | Annual Report 2022 PPB Group Berhad | Annual Report 2022 MESSAGES FROM OUR LEADERS Managing director’s review Dear Shareholders, In 2022, Malaysia’s economy strengthened with the reopening of international borders and the transition to the endemic phase of COVI",strong,none,aligned,false,accept
MDA_4065_PPB_2023,PPB,PPB,2023,AR01,5,[MDA_P001],true,"Managing director’s review Managing director’s review NAVIGATING THE YEAR AND BEYOND PPB Group Berhad remained resilient and committed to sustainable growth to navigate the challenging year. As a conglomerate engaged in diverse business activities, we leveraged on the talents and",strong,none,aligned,false,accept
MDA_4065_PPB_2023,PPB,PPB,2023,AR02,3,[MDA_P001],true,"Managing director’s review Managing director’s review NAVIGATING THE YEAR AND BEYOND PPB Group Berhad remained resilient and committed to sustainable growth to navigate the challenging year. As a conglomerate engaged in diverse business activities, we leveraged on the talents and",acceptable,numeric_review_required,partial,false,manual_review
MDA_4065_PPB_2023,PPB,PPB,2023,AR03,4,[MDA_P001],true,"Managing director’s review Managing director’s review NAVIGATING THE YEAR AND BEYOND PPB Group Berhad remained resilient and committed to sustainable growth to navigate the challenging year. As a conglomerate engaged in diverse business activities, we leveraged on the talents and",strong,none,aligned,false,accept
MDA_4065_PPB_2023,PPB,PPB,2023,AR04,4,[MDA_P001],true,"Managing director’s review Managing director’s review NAVIGATING THE YEAR AND BEYOND PPB Group Berhad remained resilient and committed to sustainable growth to navigate the challenging year. As a conglomerate engaged in diverse business activities, we leveraged on the talents and",strong,none,aligned,false,accept
MDA_4065_PPB_2023,PPB,PPB,2023,AR05,4,[MDA_P001],true,"Managing director’s review Managing director’s review NAVIGATING THE YEAR AND BEYOND PPB Group Berhad remained resilient and committed to sustainable growth to navigate the challenging year. As a conglomerate engaged in diverse business activities, we leveraged on the talents and",strong,none,aligned,false,accept
MDA_4065_PPB_2024,PPB,PPB,2024,AR01,2,[MDA_P001],true,PERFORMANCE REVIEW PPB Group Berhad Annual Report 2024,strong,none,aligned,false,accept
MDA_4065_PPB_2024,PPB,PPB,2024,AR02,3,[MDA_P016],true,"Revenue 5,386 5,721 (5.9) Profit before taxation 1,333 1,488 (10.4) Profit after taxation 1,242 1,421 (12.6) Profit attributable to owners of the parent 1,219 1,394 (12.6)",acceptable,numeric_review_required,partial,false,manual_review
MDA_4065_PPB_2024,PPB,PPB,2024,AR03,2,[MDA_P016],true,"Revenue 5,386 5,721 (5.9) Profit before taxation 1,333 1,488 (10.4) Profit after taxation 1,242 1,421 (12.6) Profit attributable to owners of the parent 1,219 1,394 (12.6)",weak,missing_causal_explanation,partial,true,manual_review
MDA_4065_PPB_2024,PPB,PPB,2024,AR04,4,[MDA_P004],true,6. Supply chain disruption risk Disruptive worldwide events such as climate change and geopolitical tensions expose the Group to supply chain,strong,none,aligned,false,accept
MDA_4065_PPB_2024,PPB,PPB,2024,AR05,2,[MDA_P001],true,PERFORMANCE REVIEW PPB Group Berhad Annual Report 2024,strong,none,aligned,false,accept
MDA_4707_NESTLE_2020,NESTLE,Nestle Malaysia Berhad,2020,AR01,4,[MDA_P001],true,"Management Discussion & Analysis FINANCIAL REVIEW At the very onset of the pandemic, we quickly realigned our priorities significantly to ramp up safety, health and preventive measures for our people and to preserve operational continuity. We focused increasingly on the pressing ",strong,none,aligned,false,accept
MDA_4707_NESTLE_2020,NESTLE,Nestle Malaysia Berhad,2020,AR02,3,[MDA_P001],true,"Management Discussion & Analysis FINANCIAL REVIEW At the very onset of the pandemic, we quickly realigned our priorities significantly to ramp up safety, health and preventive measures for our people and to preserve operational continuity. We focused increasingly on the pressing ",acceptable,numeric_review_required,partial,false,manual_review
MDA_4707_NESTLE_2020,NESTLE,Nestle Malaysia Berhad,2020,AR03,2,[MDA_P001],true,"Management Discussion & Analysis FINANCIAL REVIEW At the very onset of the pandemic, we quickly realigned our priorities significantly to ramp up safety, health and preventive measures for our people and to preserve operational continuity. We focused increasingly on the pressing ",strong,none,aligned,false,accept
MDA_4707_NESTLE_2020,NESTLE,Nestle Malaysia Berhad,2020,AR04,2,[MDA_P002],true,"OPERATIONAL & BUSINESS REVIEW Every challenge also brings new opportunities, and our teams remained focused, proactive and entrepreneurial to tap into each potential opportunity. Nestlé Malaysia continued to demonstrate resilience throughout the year, weathering through a global ",strong,none,aligned,false,accept
MDA_4707_NESTLE_2020,NESTLE,Nestle Malaysia Berhad,2020,AR05,4,[MDA_P001],true,"Management Discussion & Analysis FINANCIAL REVIEW At the very onset of the pandemic, we quickly realigned our priorities significantly to ramp up safety, health and preventive measures for our people and to preserve operational continuity. We focused increasingly on the pressing ",strong,none,aligned,false,accept
MDA_4707_NESTLE_2021,NESTLE,Nestle Malaysia Berhad,2021,AR01,4,[MDA_P001],true,"Management Discussion and Analysis “By staying focused on what mattered, Nestlé Malaysia has been able to manage the ongoing challenges of the pandemic in 2021, accelerating growth and improving year-on-year profitability, while supporting the community in times of need and accel",strong,none,aligned,false,accept
MDA_4707_NESTLE_2021,NESTLE,Nestle Malaysia Berhad,2021,AR02,3,[MDA_P001],true,"Management Discussion and Analysis “By staying focused on what mattered, Nestlé Malaysia has been able to manage the ongoing challenges of the pandemic in 2021, accelerating growth and improving year-on-year profitability, while supporting the community in times of need and accel",acceptable,numeric_review_required,partial,false,manual_review
MDA_4707_NESTLE_2021,NESTLE,Nestle Malaysia Berhad,2021,AR03,2,[MDA_P001],true,"Management Discussion and Analysis “By staying focused on what mattered, Nestlé Malaysia has been able to manage the ongoing challenges of the pandemic in 2021, accelerating growth and improving year-on-year profitability, while supporting the community in times of need and accel",strong,none,aligned,false,accept
MDA_4707_NESTLE_2021,NESTLE,Nestle Malaysia Berhad,2021,AR04,4,[MDA_P002],true,"Overall, solid growth in combination with our disciplined approach to cost management and the partial mitigation of the impact from commodity headwinds allowed us to record a recovery in profit after tax of RM569.8 million for the year, up by 3.1%, while profit before tax stood a",acceptable,none,aligned,false,accept
MDA_4707_NESTLE_2021,NESTLE,Nestle Malaysia Berhad,2021,AR05,2,[MDA_P001],true,"Management Discussion and Analysis “By staying focused on what mattered, Nestlé Malaysia has been able to manage the ongoing challenges of the pandemic in 2021, accelerating growth and improving year-on-year profitability, while supporting the community in times of need and accel",strong,none,aligned,false,accept
MDA_4707_NESTLE_2022,NESTLE,Nestle Malaysia Berhad,2022,AR01,4,[MDA_P001],true,"Management Discussion and Analysis FINANCIAL REVIEW The year shaped up to be one of solid recovery post-COVID lockdowns, amidst global volatile conditions and commodities inflation. We sharpened our focus to keep upholding the trust placed in us by Malaysians and meet their expec",strong,none,aligned,false,accept
